"","assists","baronKills","bountyLevel","champExperience","champLevel","championId","championName","championTransform","consumablesPurchased","damageDealtToBuildings","damageDealtToObjectives","damageDealtToTurrets","damageSelfMitigated","deaths","detectorWardsPlaced","doubleKills","dragonKills","firstBloodAssist","firstBloodKill","firstTowerAssist","firstTowerKill","gameEndedInEarlySurrender","gameEndedInSurrender","goldEarned","goldSpent","individualPosition","inhibitorKills","inhibitorsLost","item0","item1","item2","item3","item4","item5","item6","itemsPurchased","killingSprees","kills","lane","largestCriticalStrike","largestKillingSpree","largestMultiKill","longestTimeSpentLiving","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","neutralMinionsKilled","nexusKills","nexusLost","objectivesStolen","objectivesStolenAssists","participantId","pentaKills","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","profileIcon","puuid","quadraKills","riotIdName","riotIdTagline","role","sightWardsBoughtInGame","spell1Casts","spell2Casts","spell3Casts","spell4Casts","summoner1Casts","summoner1Id","summoner2Casts","summoner2Id","summonerId","summonerLevel","summonerName","teamEarlySurrendered","teamId","teamPosition","timeCCingOthers","timePlayed","totalDamageDealt","totalDamageDealtToChampions","totalDamageShieldedOnTeammates","totalDamageTaken","totalHeal","totalHealsOnTeammates","totalMinionsKilled","totalTimeCCDealt","totalTimeSpentDead","totalUnitsHealed","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","turretKills","turretsLost","unrealKills","visionScore","visionWardsBoughtInGame","wardsKilled","wardsPlaced","win","raph_score"
"2287",2,0,0,8354,11,60,"Elise",0,1,0,496,0,9246,7,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6728,6425,"JUNGLE",0,3,4636,3020,3113,0,0,0,3364,16,0,0,"JUNGLE",0,0,0,641,56653,4267,7752,88,0,1,0,0,7,0,18631,632,15132,4806,"duaOKV4sPraYZntt-0XFXCGLJVvyiCuw9NRoY3LizeyTNjl8l41qujlR2YWmttdJUWrQEeFLxEOd9Q",0,NA,NA,"NONE",0,114,113,29,75,14,11,0,4,"Gjk17AO0bevMi0ZBdW2GajHO_xm41OY0e61O5-MJ6LnXrVW1",106,"JumboNuts123",FALSE,200,"JUNGLE",16,1600,82804,5300,0,23136,6735,0,31,155,184,1,0,7519,400,252,0,11,0,8,1,3,2,FALSE,1.9767652244792
"2288",0,0,0,11550,14,18,"Tristana",0,2,3905,4052,3905,6319,7,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10010,9675,"MIDDLE",0,3,1055,3095,3006,1038,6671,1018,3340,18,1,6,"MIDDLE",457,4,2,423,21589,2696,8790,8,0,1,0,0,8,0,88700,9882,7505,3154,"dBqJlJINDsjyKJelnvyE7nHVEiyvRb1j1LlmmQRvrVGgdBbwuapc4CQ_rCxpY_gNmvs-Mb5ZQa3qww",0,NA,NA,"SOLO",0,26,28,34,8,4,4,6,14,"_5Wgp2HVpUJv_05z4E764lTEmuuWjrHf8C6jkjc7vZZKIF0",183,"Chillurnips",FALSE,200,"MIDDLE",3,1600,116818,13722,0,17277,3867,0,151,35,181,1,0,6529,1144,980,1,11,0,11,1,1,6,FALSE,3.03576203936747
"2289",3,0,0,10847,13,222,"Jinx",0,3,0,0,0,7821,4,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9329,9050,"BOTTOM",0,3,2055,6672,3085,3006,1038,0,3340,15,0,1,"BOTTOM",332,0,1,657,508,158,7067,24,0,1,0,0,9,0,136751,11420,8650,3378,"CcHVCEIe-0QbjrzCuxTvfe6o-YVJQuachqG8qUf0ZT80CldWI5D8oHcerIGVL0hG8mwF9qpBUWRCOQ",0,NA,NA,"CARRY",0,106,28,8,3,3,7,3,4,"YxgAFLaoEi8GbKEzBaLwoyUoGE5Q1itvxVlbSzxoel0abV4",275,"Vibroblade",FALSE,200,"BOTTOM",11,1600,147162,13659,0,16297,4973,338,211,123,92,2,0,9903,2081,579,0,11,0,13,2,2,7,FALSE,2.82378342599983
"2290",4,0,0,9022,12,25,"Morgana",0,5,0,0,0,4882,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5173,4500,"UTILITY",0,3,3853,4005,2424,3117,1029,2055,3364,14,0,0,"BOTTOM",86,0,0,1586,13403,5417,4485,0,0,1,0,0,10,0,1598,297,3761,782,"QEzsVSzVnI8Dfg8NlqV9cXu_jmA7UuzSOJPwvCuN7hvQmC_zfIJK8kavGFGzLNNSf4E5nZAtrFPNTQ",0,NA,NA,"SUPPORT",0,29,32,16,5,2,4,4,3,"KBkc6Bh-ESYeLS2_21LWCb8qKBs4ivcasPfDbzjczQ06R0E",168,"camarrin",FALSE,200,"UTILITY",32,1600,15002,5715,1865,8807,1208,429,3,65,0,4,0,0,0,560,0,11,0,26,2,0,15,FALSE,3.17765116055579
"2291",5,0,0,13539,15,62,"MonkeyKing",0,11,1633,4896,1633,21684,3,1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11567,11025,"TOP",0,2,6333,3047,3110,6630,1055,1036,3340,32,2,8,"MIDDLE",0,6,2,1303,15427,4138,8186,13,0,1,0,0,1,0,76573,14804,11997,4568,"WydFy0CdVCXotPsMBw41BK_lTX0Z2xNQqK06MB7bZA8u0gss5HtdEL5PVi49pqv6yWTzmGCBf9Bocw",0,NA,NA,"DUO",0,82,29,50,19,3,4,6,14,"qYnxEGfYVKMvcc6ZtuNPbKNAQwchgsPGwtLYNAuS2RfOMMKi",145,"Metabot",FALSE,100,"TOP",15,1694,93842,19924,0,22498,4543,0,176,169,91,1,0,1841,981,2314,2,10,0,24,1,4,10,FALSE,6.06724424406158
"2292",8,0,0,9479,12,56,"Nocturne",0,5,1497,17234,1497,15684,9,4,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9699,9325,"JUNGLE",0,2,6691,1031,2055,1036,3047,6676,3364,19,1,5,"JUNGLE",602,3,1,548,5833,904,10563,88,0,1,0,0,2,0,80619,12713,17200,4576,"kMAyEpXuMbih2YLYfsyDG0IpDmC0O2UCo6hEpUo0G8N2V8e_LqHAUDTKXgsD1W7dLMt2GZsurhhiRg",0,NA,NA,"NONE",0,82,19,26,15,4,4,15,11,"JODIw5-zSRuBa5G13hZ47iXvrktv2HVH9w-NZ1Zr3tr0Gig",315,"Euraiah",FALSE,100,"JUNGLE",129,1694,96708,14528,0,28352,12055,0,9,440,226,1,0,10255,911,588,1,10,0,23,5,2,8,FALSE,5.71100485876561
"2293",4,0,1,12775,14,777,"Yone",0,2,1062,5764,1062,24403,6,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12123,11550,"MIDDLE",0,2,1055,6673,3031,3006,1038,1053,3340,16,1,7,"MIDDLE",523,2,1,619,15608,3037,8995,12,0,1,0,0,3,0,111156,11133,13991,713,"LIaG_LOeO-Lo3eP24WCpbU5zWzdXrl6Mw5-XeBhnLi4fz76ruHkY5Vav2A7_EE01f16x7VxKHHjrHA",0,NA,NA,"DUO",0,202,54,44,7,6,14,5,4,"cj2G8ap271-HNlYAUZfMNAUFC2pj9p4MWqU1Btqzie-z8QY",37,"AstoSweg",FALSE,100,"MIDDLE",19,1694,130868,17270,0,24206,6685,0,198,178,236,1,0,4103,3099,1219,0,10,0,13,0,1,7,FALSE,4.04079313208993
"2294",3,0,0,8931,12,134,"Syndra",0,8,1379,2523,1379,5850,7,4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8178,8285,"BOTTOM",0,2,3070,3020,2421,6655,1052,1058,3363,24,1,2,"BOTTOM",0,2,1,577,55269,6720,6353,4,0,1,0,0,4,0,10786,606,7336,4857,"Z8XGqxSVkJZJ_nJPYlhSdcvmALjBSHg7m2EEXTsJbpfXmVATIt911DwoIfYk_kdemi8lYA5E3n4n9A",0,NA,NA,"CARRY",0,88,84,35,3,3,4,4,7,"eBKtsEvQRdOIZneQ0X1VoaO5D1ygqaroObxnZDrAQeuZ8xY",264,"ConsulDiana ",FALSE,100,"BOTTOM",32,1694,68661,7327,0,14409,2795,555,147,225,190,3,0,2605,0,719,0,10,0,31,4,5,9,FALSE,2.92812187554378
"2295",9,0,0,8332,11,412,"Thresh",0,11,1514,2303,1514,18318,7,7,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6000,5625,"UTILITY",0,2,6664,3111,3857,2055,2031,1028,3364,23,0,0,"BOTTOM",0,0,0,386,6501,3359,10486,0,0,1,0,0,5,0,5220,204,9861,4857,"su-veLBVjyCZi2dYQD0qquYYeUhml0CyNirWEvtmVQMARtrU6bCifSYFFGbAa0JcEB5YG4zutp-i4g",0,NA,NA,"SUPPORT",0,31,14,11,6,4,4,4,14,"KKo1JCwSgG4X34AM_q0tSy5Ti-QZNFctv8umMvMqv2HQSMw",217,"Demonfrombeyond",FALSE,100,"UTILITY",19,1694,16405,4064,587,20951,2207,0,41,47,153,1,0,4684,500,603,0,10,0,54,9,10,22,FALSE,3.22546927057379
"2296",4,0,4,14991,16,23,"Tryndamere",0,0,9225,22190,9225,15719,5,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12586,10750,"TOP",1,0,6672,1018,3006,3123,6675,1038,3340,17,1,4,"MIDDLE",683,4,2,716,0,0,4320,52,1,0,0,0,6,0,179127,11183,20332,3494,"GvYaLU7SF3jzcUV5Ah5dqotUHuTmvvWPLVGYfUUxyz-WjfV9llMxODZbte9UhxUrpcw-BoZkC59wtQ",0,NA,NA,"DUO",0,38,19,115,6,3,4,5,6,"oSEXA7wWcG0Skvw5-Tm3wyAbKOH6Qd0O-2JagXHmXXQ3JK92",224,"BroAttack",FALSE,200,"TOP",7,1694,189136,12901,0,25989,6627,0,168,101,170,1,0,10008,1718,1336,4,3,0,14,0,3,6,TRUE,6.85776167515769
"2297",16,1,0,13424,15,245,"Ekko",0,4,3068,7888,3068,18541,4,3,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11895,9600,"JUNGLE",0,0,2422,3152,3157,3100,2031,2055,3364,16,2,9,"JUNGLE",0,5,2,752,102229,14288,7865,104,0,0,0,0,7,0,22379,2243,20015,4834,"yMRsuSWIeWrB1YCDlIDeKPSRTkQzYgF5FE9mAi6UjLfkW6hkf4JHE_qMRKsjujzfylihmujk0S02Rg",0,NA,NA,"NONE",0,98,44,65,6,16,11,3,4,"0K6IwylQX78Qp3ZtJvNf0Zek0-utpYEBQr9WGhxYZti2qZs",67,"jrjrsbrother",FALSE,200,"JUNGLE",18,1694,130696,17625,0,29227,13964,0,56,418,85,1,0,6087,1093,1347,3,3,0,17,4,1,4,TRUE,8.0780510478267
"2298",15,0,1,13278,15,61,"Orianna",0,2,1702,7763,1702,6361,6,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9586,7880,"MIDDLE",1,0,3070,3157,3020,6655,0,0,3340,16,0,4,"MIDDLE",0,0,1,353,68402,12483,2253,4,0,0,0,0,8,0,13712,862,7566,3590,"xKzGh418x9pTaHvU1sSilkYgFSO6l6h65QvHQiI_--4QPlBgajKT9AsvwkVmb2wVYIQMKYfYKJqncg",0,NA,NA,"DUO",0,107,70,34,9,5,14,4,4,"XbFHObt5CQ0vfvjIoy4F-4QW-BgWrAVCGKH_O5B7KkCRN8E",150,"Howeyourfelling",FALSE,200,"MIDDLE",19,1694,101441,13945,656,11566,791,0,114,308,187,1,0,19325,599,1746,0,3,0,15,0,2,8,TRUE,4.58659354726431
"2299",11,0,3,11627,14,51,"Caitlyn",0,7,9707,22955,9707,8178,4,5,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14194,12355,"BOTTOM",0,0,2421,3095,6671,3006,1055,3031,3363,22,3,13,"BOTTOM",1296,6,3,1164,4425,2183,5232,10,0,0,0,0,9,0,132361,20993,12286,588,"NDBoOcKptL4O4alDPCl06BW6lXyL1r4jFCbTMZWcPrVLrqeAIeXvUyYHA7d4XGSJlmZq_QEdZHeYqQ",0,NA,NA,"CARRY",0,64,42,17,5,4,4,5,7,"hXDxE15WPxwdamfi6hEpiLiXlJm_YSPim4yUxAMutWNDE8w",257,"onion head",FALSE,200,"BOTTOM",23,1694,137388,23761,0,18136,5319,880,162,74,142,4,1,601,583,617,3,3,0,24,5,4,13,TRUE,9.65444036317152
"2300",24,0,0,11136,13,147,"Seraphine",0,12,2595,5337,2595,4702,3,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8812,7675,"UTILITY",0,0,3853,4005,3158,6616,3114,2055,3364,25,0,2,"BOTTOM",86,0,1,867,29478,13645,2770,0,0,0,0,0,10,0,3275,1290,6204,4781,"GG_f8JuG5XuykXchchEy9gOi8FqgCK2oLx5INAhLlf11XWOa5TOdWcBJsw-tuNuJwUioGrv_yoifZw",0,NA,NA,"SUPPORT",0,58,47,63,11,4,14,4,4,"M-Sr8O_BGkOzJ8F5KCJfF5sv8LV2u-BlfCC9AA9R5uVk-7w",280,"jam cham",FALSE,200,"UTILITY",36,1694,33927,16047,3146,9420,3173,2039,9,158,81,4,0,1173,1110,445,0,3,0,48,7,5,29,TRUE,7.00911018692026
"2301",12,0,0,13898,15,37225015,"XinZhao",0,8,1085,12085,1085,15106,9,5,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11168,11225,"MIDDLE",0,0,3046,6676,6671,0,3111,0,3364,33,2,6,"MIDDLE",645,2,1,448,7527,2656,15158,20,0,0,0,0,1,0,79720,16954,13475,4849,"GG_f8JuG5XuykXchchEy9gOi8FqgCK2oLx5INAhLlf11XWOa5TOdWcBJsw-tuNuJwUioGrv_yoifZw",0,NA,NA,"SOLO",0,56,46,52,20,7,104222500,6,105475752,"M-Sr8O_BGkOzJ8F5KCJfF5sv8LV2u-BlfCC9AA9R5uVk-7w",276,"I likit",FALSE,100,"MIDDLE",22,1995,94505,21363,0,29536,11899,0,87,204,276,1,0,7256,1752,902,0,3,0,41,5,4,19,TRUE,5.80346211779076
"2302",10,0,2,18528,18,37290552,"Kaisa",0,5,5999,30169,5999,11458,5,4,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,16448,15350,"BOTTOM",0,0,3085,6671,3140,6676,3006,3115,3363,28,2,9,"BOTTOM",460,5,1,511,33984,6520,8744,66,0,0,0,0,2,0,182494,10906,13944,4834,"yMRsuSWIeWrB1YCDlIDeKPSRTkQzYgF5FE9mAi6UjLfkW6hkf4JHE_qMRKsjujzfylihmujk0S02Rg",0,NA,NA,"CARRY",0,80,66,81,7,5,56930076,4,105475752,"0K6IwylQX78Qp3ZtJvNf0Zek0-utpYEBQr9WGhxYZti2qZs",67,"jrjrsbrother",FALSE,100,"BOTTOM",1,1995,225943,17839,0,23427,9476,562,172,57,154,3,0,9464,412,738,2,3,0,22,4,2,14,TRUE,8.43056798150851
"2303",12,0,0,14174,15,37356089,"Twitch",0,12,2227,16255,2227,6669,9,9,3,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,14500,14825,"UTILITY",0,0,3853,4636,2420,3115,3006,3089,3364,34,5,15,"BOTTOM",0,4,2,416,37907,11255,10808,8,0,0,0,0,3,0,30613,9802,10786,593,"NDBoOcKptL4O4alDPCl06BW6lXyL1r4jFCbTMZWcPrVLrqeAIeXvUyYHA7d4XGSJlmZq_QEdZHeYqQ",0,NA,NA,"SUPPORT",0,49,53,38,19,5,105475752,6,56930076,"hXDxE15WPxwdamfi6hEpiLiXlJm_YSPim4yUxAMutWNDE8w",251,"syraph",FALSE,100,"UTILITY",11,1995,96394,30184,0,22202,6702,386,61,226,258,2,0,27874,9127,608,1,3,0,87,9,14,40,TRUE,8.75764640119838
"2304",7,0,0,17269,17,37421626,"Riven",0,1,2497,7885,2497,27298,7,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11829,11900,"TOP",0,0,3053,6630,1031,3158,3071,0,3340,21,1,2,"JUNGLE",0,2,1,547,0,0,10961,36,0,0,0,0,4,0,131010,11795,19840,3590,"xKzGh418x9pTaHvU1sSilkYgFSO6l6h65QvHQiI_--4QPlBgajKT9AsvwkVmb2wVYIQMKYfYKJqncg",0,NA,NA,"NONE",0,351,61,93,22,8,104222500,6,105475752,"XbFHObt5CQ0vfvjIoy4F-4QW-BgWrAVCGKH_O5B7KkCRN8E",147,"Howeyourfelling",FALSE,100,"TOP",23,1995,134909,13593,0,32610,7074,0,150,112,220,1,0,3898,1798,1808,2,3,0,16,0,1,9,TRUE,4.66516600516339
"2305",11,2,0,18695,18,37487163,"Urgot",0,6,3262,27312,3262,31706,3,6,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15471,15350,"JUNGLE",0,0,6631,3071,3193,3748,1028,3111,3364,24,2,9,"JUNGLE",0,7,2,1049,7861,0,9742,148,0,0,0,0,5,0,191917,16633,18913,3150,"EXGr3l6oOYbvo1JEcr5gpmUCf-Kmn1ZNbDFHCCG3Q6EHl5m7KaSaOsZYCq8bHQq4jeSxmJoGTclNvg",0,NA,NA,"NONE",0,58,177,57,13,15,106858133,4,105475752,"TbOrNZ-qd22vTTG0TwGl3Ov88dkE8eYiWI3pMHGKwJYnAnA",223,"Duckyyy",FALSE,100,"JUNGLE",31,1995,209981,18635,0,29193,14953,0,86,509,117,1,0,10201,2001,536,1,3,0,40,6,8,8,TRUE,10.3589431485994
"2306",5,0,0,14894,16,37552700,"Gnar",0,8,4276,9813,4276,28162,6,7,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11653,11775,"TOP",0,0,3742,3047,1029,6631,3075,1029,3340,28,2,5,"TOP",6,2,1,725,13829,3828,5561,4,0,0,0,0,6,0,103539,12800,19963,4668,"hPoGuY72PFpcsgzt4JqAC3qCfeTOITWZMUxQZq9qBjBNsfaIwLX8pWwpDq8n_dYjNmBtFbngzfv6_Q",0,NA,NA,"SOLO",0,109,20,16,7,4,5182308,3,105475752,"6avxMX05y8bMJrbrBAF1J4lcQ-4aexMgR66uhAEbaLObnb8",207,"Yahwey",FALSE,200,"TOP",26,1995,131041,16695,0,29654,3738,0,165,435,261,1,0,13673,66,4128,0,7,0,29,7,7,12,FALSE,5.54407915709543
"2307",10,0,0,13453,15,37618237,"Senna",0,2,1600,1600,1600,14301,13,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11828,11500,"BOTTOM",0,0,6672,3124,3094,3134,0,3009,3363,27,2,6,"BOTTOM",251,2,2,269,1194,514,5987,8,0,0,0,0,7,0,98108,19943,15799,1635,"BNPs5AntYJ8m_-LFPd5uVMGDHkBYvNqGHVI14aAdj9uUvPQL_N3XAO8KiUxRYncXQtmKDWKWvUlK8w",0,NA,NA,"CARRY",0,73,28,23,6,4,105475752,8,214940034,"T7YdD8IWkZPqf_6n-EvTiDKy-BEImTU7VAUeR-6H-_eDHYL-",51,"Dark Shura",FALSE,200,"BOTTOM",30,1995,111842,21554,1302,24498,6219,2224,140,107,380,5,0,12539,1096,2711,0,7,0,25,0,4,9,FALSE,4.32157743596859
"2308",8,0,1,11908,14,37683774,"Xerath",0,3,680,1058,680,6196,9,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10933,10150,"UTILITY",0,0,3853,6655,3102,1058,1058,3020,3364,18,2,7,"BOTTOM",0,2,1,398,70313,19353,2598,2,0,0,0,0,8,0,2947,709,10883,987,"D_Ns3kq7FK8IpperNlTv5igzkZ8Ew4kGAKzIqrf6djJxPEj039PkdI8lWvlU1obXXhAXr1b1v4YVjg",0,NA,NA,"SUPPORT",0,83,46,27,17,7,104222500,3,105475752,"geFBsZyCkaSmk1TbHmqUmMNuoBUNXaBk9sL9UThCsqg-OH8",210,"Emansnake",FALSE,200,"UTILITY",24,1995,74474,21277,0,15980,1246,0,64,139,249,1,0,1214,1214,2499,0,7,0,58,0,7,30,FALSE,4.15345729619014
"2309",5,0,2,13463,15,37749311,"Sylas",0,0,0,6979,0,15707,5,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9666,9250,"JUNGLE",0,0,3020,3157,6653,2031,3916,1026,3340,17,1,4,"JUNGLE",0,2,1,693,101284,5720,3456,95,0,0,0,0,9,0,14337,199,23388,1109,"K2LdgYyl05NR3bdx2w-poFJgHukK_dZCi6xLecJw9dGwzx427BDQadLnfCfzGAO8s3z0J_Ocg3ax6w",0,NA,NA,"NONE",0,94,43,137,9,4,105475752,14,106858133,"w-KZKwPOawfkvjDoh7xxsiOATFnkPdOkHEPwKw0VCr1qHmc",187,"Boptimus Betard",FALSE,200,"JUNGLE",12,1995,125400,6791,0,28689,11716,0,42,433,121,1,0,9778,871,1844,1,7,0,13,0,4,7,FALSE,4.98232867780246
"2310",7,0,1,16342,16,37814848,"Ekko",0,7,2267,2993,2267,30357,8,6,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14328,12175,"MIDDLE",0,0,2055,3152,3157,3100,3020,1058,3364,23,3,11,"MIDDLE",0,3,1,414,108320,22672,4749,14,0,0,0,0,10,0,24146,3256,25325,4759,"qp8ydQrwK_f0_Z13iIOlxIRzyRp8JZEuPzkdWosrzEypDGWF-dtG-Ntnnd4PKwivku4WcXIWSd5UBw",0,NA,NA,"SOLO",0,79,21,95,12,8,104222500,5,105475752,"VaEhRuzHM_y5jSEqgtElSEt_pZaHrUxCW92RTB7sbto9N4I",307,"Tiza",FALSE,200,"MIDDLE",26,1995,145587,27275,0,33984,11562,0,183,257,292,1,0,13121,1346,3909,1,7,0,38,7,8,12,FALSE,6.26231152499571
"2311",4,0,2,12328,14,37225015,"Volibear",0,1,4801,5729,4801,24130,5,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,10503,10075,"TOP",0,0,2033,6664,3075,3111,4401,0,3340,18,2,6,"TOP",7,2,1,380,52234,3983,5935,9,0,0,0,0,1,0,45577,8768,11834,3196,"ArcTBgWgyzVj1g-bmvk-bLOkg9b4qy1On3zyIZiQuxWJXRs61l1JwHcOW_J41f-tm4P2o5FCD7R6GQ",0,NA,NA,"SOLO",0,45,50,35,4,2,5182308,1,105475752,"jMO7i8v0AtZZlNyIDRHnliAfSfzGOeV5PrR2MFyUK5Wn4Ic",204,"zhaozhelaile",FALSE,100,"TOP",18,1464,102387,12751,0,17959,2894,0,142,208,153,1,0,4575,0,189,1,0,0,9,1,0,8,TRUE,4.57574082901623
"2312",7,0,1,11079,13,37290552,"Tryndamere",0,0,941,22741,941,14270,3,0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,10296,9150,"JUNGLE",0,0,3077,6671,2031,3006,3046,1036,3340,13,2,5,"JUNGLE",508,2,2,813,7157,110,8824,133,0,0,0,0,2,0,131783,7764,16835,4811,"3An860ifpq-ubSU_1ukSbf3GzBLUZQaYXvdBtVFn0IAbl1r4zA6K5kL76Y3t3iq7IDLdLgvg6-cysA",0,NA,NA,"NONE",0,9,10,70,5,10,106858133,2,105475752,"cDME2K4wY3y3XYvv5qWaAB5ADbL67EuBB3TRMkB1CJtLizw",320,"Huntiger",FALSE,100,"JUNGLE",7,1464,149006,8306,0,25955,13357,0,26,194,102,1,0,10065,432,295,2,0,0,16,0,2,7,TRUE,7.06036639700315
"2313",6,0,4,10372,13,37356089,"Xerath",0,3,2984,5313,2984,2528,2,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9390,8200,"MIDDLE",0,0,3070,2031,6655,3020,4628,0,3340,15,2,7,"MIDDLE",0,4,1,620,88006,11359,2335,8,0,0,0,0,3,0,8821,436,3487,4881,"Sx0stCNBa6ZxnpKJIEQ2bRkOZCfCsML_vM5zZwgSBTPtf6CDqcTsx7spl3Qorp7dFiWASc2TLux1Lg",0,NA,NA,"SOLO",0,94,58,28,27,2,105475752,2,104222500,"shJeEl9VxdQZyVQcb5ttdmHYyleNVgLojjMGOP7mCXcLEP0",137,"topbrownie",FALSE,100,"MIDDLE",12,1464,99632,12214,0,6137,371,0,108,275,60,1,0,2803,418,314,1,0,0,16,0,1,7,TRUE,5.23068382652694
"2314",10,0,3,10576,13,37421626,"Swain",0,2,3844,6811,3844,6717,2,0,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9698,9000,"BOTTOM",0,0,1056,1011,6653,3157,1082,3020,3340,17,2,5,"BOTTOM",0,3,2,662,70988,12295,5659,4,0,0,1,0,4,0,9422,1295,6730,4575,"7WRr648qmc9v_NjfZ_I_ka9hSIPVBW4fQBF7vAi93hnVu5rA_6gnRSy1Z7iTqabGBfxKXfzTsB0ycA",0,NA,NA,"CARRY",0,73,41,42,12,4,56930076,3,105475752,"XaQITGlwd0UGr9rRLiyKDZwbB7VbRwRG-scAhGqqao922xg",466,"Hïgh on bush",FALSE,100,"BOTTOM",26,1464,82544,13959,0,12694,4505,250,152,225,54,3,0,2133,368,304,3,0,0,12,0,1,8,TRUE,6.09098022503743
"2315",12,0,1,8713,12,37487163,"Rell",0,5,1176,2276,1176,15441,3,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6632,6175,"UTILITY",0,0,2031,3860,3190,3024,3067,3047,3364,21,0,2,"BOTTOM",0,0,1,369,12760,4252,3500,0,0,0,0,0,5,0,4857,987,5982,3182,"ASU62Up0wY06Ej1720sGko8wAlD7vC-t5WTJyz9q8UL_LLKWCvqBxdVBm6gxwM5shk6Q0m6p_KGAnw",0,NA,NA,"SUPPORT",0,61,38,29,6,4,105475752,5,104222500,"zi9b9-4kcIS8vBlBG8RFkAi3R93WQdUvxlg3qeRV-7fJLV4",281,"Feeezy F Baby",FALSE,100,"UTILITY",19,1464,23725,5807,216,9619,1219,612,32,56,53,4,0,6107,568,136,0,0,0,45,3,4,17,TRUE,4.14998026120543
"2316",0,0,0,7568,11,37552700,"Irelia",0,1,796,2108,796,6281,4,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6106,4425,"TOP",0,0,2033,3153,1001,0,0,1036,3340,8,0,1,"TOP",0,0,1,942,8215,941,3671,4,0,0,0,0,6,0,51666,1596,7456,3150,"EXGr3l6oOYbvo1JEcr5gpmUCf-Kmn1ZNbDFHCCG3Q6EHl5m7KaSaOsZYCq8bHQq4jeSxmJoGTclNvg",0,NA,NA,"SOLO",0,113,11,27,3,1,5182308,2,105475752,"TbOrNZ-qd22vTTG0TwGl3Ov88dkE8eYiWI3pMHGKwJYnAnA",223,"Duckyyy",FALSE,200,"TOP",7,1464,59881,2538,0,11414,1850,0,116,31,80,1,0,0,0,287,0,7,0,4,1,0,3,FALSE,2.05124972644958
"2317",4,0,0,8286,11,37618237,"Nidalee",0,5,167,6143,167,8281,4,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6509,5885,"JUNGLE",0,0,6655,3020,2055,1052,1029,0,3364,17,0,2,"JUNGLE",0,0,1,819,52287,4850,7838,82,0,0,0,0,7,0,12302,129,12420,3590,"xKzGh418x9pTaHvU1sSilkYgFSO6l6h65QvHQiI_--4QPlBgajKT9AsvwkVmb2wVYIQMKYfYKJqncg",0,NA,NA,"NONE",0,141,92,100,124,13,106858133,2,105475752,"XbFHObt5CQ0vfvjIoy4F-4QW-BgWrAVCGKH_O5B7KkCRN8E",146,"Howeyourfelling",FALSE,200,"JUNGLE",1,1464,71001,5257,0,20398,10034,199,22,70,132,3,0,6411,277,139,0,7,0,8,2,3,1,FALSE,3.56497706986147
